"autoctr","sciname","StockCode","MaturityRefNo","Sex","AgeMatMin","AgeMatMin2","AgeMatRef","tm","Number","r2","SE_tm","SD_tm","LCL_tm","UCL_tm","LengthMatMin","LengthMatMin2","Type1","LengthMatRef","Lm","SE_Lm","SD_Lm","LCL_Lm","UCL_Lm","Locality","C_Code","E_CODE","Comment","Entered","DateEntered","Modified","DateModified","Expert","DateChecked","TS","SpecCode"
7939,"Salmo salar",250,41378,"unsexed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,"FL",41378,NA,NA,NA,NA,NA,"Middle Brook and Northeast River (lacustrine system); North Harbour River and Highlands River (fluvial system)","124B",NA,NA,2,"2012-10-04T00:00:00.000Z",NA,"2012-10-04T00:00:00.000Z",NA,NA,NA,236
3798,"Salmo salar",250,41851,"male",3,7,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","276",NA,NA,1,"2002-05-15T00:00:00.000Z",65,"2011-07-14T00:00:00.000Z",NA,NA,NA,236
4297,"Salmo salar",250,51442,"unsexed",1,4,51442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gironde estuary","250",NA,NA,675,"2004-06-24T00:00:00.000Z",NA,"2004-06-24T00:00:00.000Z",NA,NA,NA,236
7779,"Salmo salar",250,58801,"female",NA,NA,58801,5.2,17,NA,NA,NA,NA,NA,NA,NA,"FL",58801,73.8,NA,3,NA,NA,"Bouleau River, Quebec, 1973","124",NA,"Lm and Tm refer to the mean length and mean age, respectively of 2-sea-winter group; age readings from scales; predominantly females (only 3 males); all first-time spawners.",3,"2012-06-04T00:00:00.000Z",3,"2012-08-30T00:00:00.000Z",NA,NA,NA,236
7775,"Salmo salar",250,58801,"female",NA,NA,58801,4.9,6,NA,NA,NA,NA,NA,NA,NA,"FL",58801,72.4,NA,1.7,NA,NA,"Pigou River, Quebec, 1973","124",NA,"Lm and Tm refer to the mean length and mean age, respectively of 2-sea-winter group; age readings from scales; predominantly females (only 1 male); all first-time spawners.",3,"2012-06-04T00:00:00.000Z",NA,NA,NA,NA,NA,236
7772,"Salmo salar",250,58801,"male",1,4,58801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bouleau River, Quebec, 1972-73","124",NA,"48% male parr were sexually mature; precoccious males found in all age groups, except underyearlings. ",3,"2012-06-04T00:00:00.000Z",NA,NA,NA,NA,NA,236
7778,"Salmo salar",250,58801,"male",NA,NA,58801,4.3,15,NA,NA,NA,NA,NA,NA,NA,"FL",58801,50.6,NA,3.3,NA,NA,"Bouleau River, Quebec, 1973","124",NA,"Lm and Tm refer to the mean length and mean age, respectively of grilse (1-sea-winter group); age readings from scales; all males; all first-time spawners.  ",3,"2012-06-04T00:00:00.000Z",NA,NA,NA,NA,NA,236
7771,"Salmo salar",250,58801,"male",1,3,58801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pigou River, Quebec, 1972-73","124",NA,"70% of all male parr were sexually mature; precoccious males found in all age groups, except underyearlings. ",3,"2012-06-04T00:00:00.000Z",NA,NA,NA,NA,NA,236
7774,"Salmo salar",250,58801,"male",NA,NA,58801,4,5,NA,NA,NA,NA,NA,NA,NA,"FL",58801,53.1,NA,2.3,NA,NA,"Pigou River, Quebec, 1973","124",NA,"Lm and Tm refer to the mean length and mean age, respectively of grilse (1-sea-winter group); age readings from scales; all males; all first-time spawners.  ",3,"2012-06-04T00:00:00.000Z",NA,NA,NA,NA,NA,236
6905,"Salmo salar",250,75614,"female",3,6,75614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"River Drawa (1961-1975)","616",NA,NA,1817,"2008-05-09T00:00:00.000Z",65,"2011-07-15T00:00:00.000Z",NA,NA,NA,236
6906,"Salmo salar",250,75614,"male",3,7,75614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"River Drawa (1961-1975)","616",NA,NA,1817,"2008-05-09T00:00:00.000Z",65,"2011-07-15T00:00:00.000Z",NA,NA,NA,236
7889,"Salmo salar",250,91197,"female",1,4,91197,NA,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"River Almond, Perthshire","826B",139,NA,2,"2012-09-05T00:00:00.000Z",NA,"2012-09-05T00:00:00.000Z",NA,NA,NA,236
7917,"Salmo salar",250,91318,"unsexed",NA,NA,91318,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"River Dee, Wales, 1937–1938","826A",NA,NA,3,"2012-09-22T17:06:54.000Z",NA,"2012-09-22T17:06:54.000Z",NA,NA,NA,236
7918,"Salmo salar",250,91318,"unsexed",NA,NA,91318,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"River Dee, Wales, 1967–1969","826A",NA,NA,3,"2012-09-22T17:08:35.000Z",NA,"2012-09-22T17:08:35.000Z",NA,NA,NA,236
7919,"Salmo salar",250,91318,"unsexed",NA,NA,91318,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"River Dee, Wales, 1997–1999","826A",NA,NA,3,"2012-09-22T17:13:52.000Z",NA,"2012-09-22T17:13:52.000Z",NA,NA,NA,236
7703,"Salmo salar",56805,88171,"unsexed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,90,"TL",89463,NA,NA,NA,NA,NA,"Baltic Sea",NA,NA,"Majority of individuals entering rivers to breed have spent 2 years in the sea (Ref. 89463).",8,"2012-02-24T22:52:29.000Z",65,"2012-10-06T00:00:00.000Z",NA,NA,NA,236
8031,"Salmo salar",56805,92381,"female",3,5,92386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baltic Sea basin","233",104,NA,2,"2012-12-14T00:00:00.000Z",NA,"2012-12-14T00:00:00.000Z",NA,NA,NA,236
8030,"Salmo salar",56805,92381,"female",5,7,92386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tornio, Bothian Bay","246",104,NA,2,"2012-12-14T00:00:00.000Z",NA,"2012-12-14T00:00:00.000Z",NA,NA,NA,236
506,"Salmo trutta",252,796,"unsexed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,"Lake Windermere, England","826",NA,NA,3,"1991-10-17T00:00:00.000Z",1,"1994-03-08T00:00:00.000Z",NA,NA,NA,238
3155,"Salmo trutta",252,1776,"mixed",4,NA,1776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lake _vre Heimdalsvatn","578",NA,NA,3,"2000-09-22T00:00:00.000Z",NA,"2000-09-22T00:00:00.000Z",NA,NA,NA,238
507,"Salmo trutta",252,6390,"female",3,NA,26523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Victoria","036",NA,NA,2,"1998-05-06T00:00:00.000Z",2,"2001-11-16T00:00:00.000Z",NA,NA,NA,238
508,"Salmo trutta",252,6390,"male",2,3,26523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Victoria","036",NA,NA,2,"1998-05-06T00:00:00.000Z",2,"1998-05-08T00:00:00.000Z",NA,NA,NA,238
7854,"Salmo trutta",252,40189,"mixed",1,NA,40189,2,NA,NA,NA,NA,NA,NA,NA,NA,"FL",40189,36.9,NA,NA,NA,NA,"River Calonne, Normandy, 1985","250",NA,"'finnock ’ stage. All fish were maturing in autumn (mean size: 33.7 cm Fl (age 1+); 36.9 cm FL (age 2+). ",3,"2012-07-18T14:49:57.000Z",3,"2012-07-18T15:07:34.000Z",NA,NA,NA,238
7931,"Salmo trutta",252,41325,"male",4,5,41325,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cor Green reservoir","826",NA,NA,2,"2012-10-02T00:00:00.000Z",NA,"2012-10-02T00:00:00.000Z",NA,NA,NA,238
7930,"Salmo trutta",252,41325,"male",3,4,41325,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"River Tees and tributaries","826",NA,NA,2,"2012-10-02T00:00:00.000Z",NA,"2012-10-02T00:00:00.000Z",NA,NA,NA,238
7935,"Salmo trutta",252,44580,"female",3,4,44580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Afon Cwm River, Llanbrynmair, mid-Wales, 1984-1993","826A",NA,NA,3,"2012-10-04T00:00:00.000Z",NA,"2012-10-04T00:00:00.000Z",NA,NA,NA,238
7934,"Salmo trutta",252,44580,"male",1,4,44580,3,NA,NA,NA,NA,NA,NA,12,NA,"FL",NA,NA,NA,NA,NA,NA,"Afon Cwm River, Llanbrynmair, mid-Wales, 1984-1993","826A",NA,NA,3,"2012-10-04T00:00:00.000Z",NA,"2012-10-04T00:00:00.000Z",NA,NA,NA,238
4299,"Salmo trutta",252,51442,"female",4,6,51442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gironde estuary","260",NA,NA,675,"2004-06-24T00:00:00.000Z",NA,"2004-06-24T00:00:00.000Z",NA,NA,NA,238
4298,"Salmo trutta",252,51442,"male",3,5,51442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gironde estuary","250",NA,NA,675,"2004-06-24T00:00:00.000Z",NA,"2004-06-24T00:00:00.000Z",NA,NA,NA,238
7856,"Salmo trutta",252,75951,"female",NA,NA,75951,3.5,NA,NA,NA,NA,NA,NA,NA,NA,"FL",75951,14.7,NA,NA,NA,NA,"Bellbekken stream (above waterfalls), 1997–1999 (Sep. - Oct.)","578",NA,"25th-75th percentile range: (Tm) 3.2–3.7 y; (Lm) 13.9–15.4 cm.",3,"2012-07-18T15:39:54.000Z",3,"2012-07-18T20:07:18.000Z",NA,NA,NA,238
7860,"Salmo trutta",252,75951,"female",NA,NA,75951,4.4,NA,NA,NA,NA,NA,NA,NA,NA,"FL",75951,16.9,NA,NA,NA,NA,"Bjøråa stream (above waterfalls), 1997-1999 (Sep. - Oct.)","578",NA,"25th-75th percentile range: (Tm) 3.6–5.2 y; (Lm) 15.8–17.9 cm.",3,"2012-07-18T16:03:10.000Z",3,"2012-07-18T20:11:29.000Z",NA,NA,NA,238
7858,"Salmo trutta",252,75951,"female",NA,NA,75951,4,NA,NA,NA,NA,NA,NA,NA,NA,"FL",75951,16.8,NA,NA,NA,NA,"Bjøråa stream (below waterfalls), 1997-1999 (Sep. - Oct)","578",NA,"25th-75th percentile range: (Tm) 3.5–4.6 y; (Lm) 15.8–17.8 cm.",3,"2012-07-18T15:57:00.000Z",3,"2012-07-18T20:09:10.000Z",NA,NA,NA,238
7862,"Salmo trutta",252,75951,"female",NA,NA,75951,2.5,NA,NA,NA,NA,NA,NA,NA,NA,"FL",75951,17.4,NA,NA,NA,NA,"Gjesa stream (below waterfalls), 1997-1999 (Sep.- Oct.)","578",NA,"25th-75th percentile range: (Tm) 2.2–2.8 y; (Lm) 16.0–18.8 cm.",3,"2012-07-18T18:36:23.000Z",3,"2012-07-18T20:10:17.000Z",NA,NA,NA,238
7868,"Salmo trutta",252,75951,"female",NA,NA,75951,3.5,NA,NA,NA,NA,NA,NA,NA,NA,"FL",75951,16.9,NA,NA,NA,NA,"lvåa stream (above waterfalls), 1997-1999 (Sep.-Oct.)","578",NA,"25th-75th percentile range: (Tm) 3.0–4.1 y; (Lm)15.9–17.9 cm.",3,"2012-07-18T20:03:58.000Z",NA,"2012-07-18T20:03:58.000Z",NA,NA,NA,238
7866,"Salmo trutta",252,75951,"female",NA,NA,75951,4.2,NA,NA,NA,NA,NA,NA,NA,NA,"FL",75951,16.4,NA,NA,NA,NA,"Osa stream (above waterfalls), 1997-1999 (Sep.-Oct)","578",NA,"25th-75th percentile range: (age) 3.8–4.7 y; (size) 15.6–17.1 cm.",3,"2012-07-18T19:56:12.000Z",NA,"2012-07-18T19:56:12.000Z",NA,NA,NA,238
7864,"Salmo trutta",252,75951,"female",NA,NA,75951,3.8,NA,NA,NA,NA,NA,NA,NA,NA,"FL",75951,18.8,NA,NA,NA,NA,"Osa stream (below waterfalls), 1997-1999 (Sep.-Oct)","578",NA,"25th-75th percentile range: (age) 3.5–4.2 y; (size) 18.5–19.2 cm.",3,"2012-07-18T19:50:38.000Z",NA,"2012-07-18T19:50:38.000Z",NA,NA,NA,238
7855,"Salmo trutta",252,75951,"male",NA,NA,75951,3.1,NA,NA,NA,NA,NA,NA,NA,NA,"FL",75951,14.2,NA,NA,NA,NA,"Bellbekken stream (above  waterfalls), 1997–1999 (Sep. - Oct.)","578",NA,"25th-75th percentile range (Tm): 2.8–3.4 y; (Lm): 13.7–14.6 cm. ",3,"2012-07-18T15:32:19.000Z",3,"2012-07-18T20:06:41.000Z",NA,NA,NA,238
7859,"Salmo trutta",252,75951,"male",NA,NA,75951,3.2,NA,NA,NA,NA,NA,NA,NA,NA,"FL",75951,14.1,NA,NA,NA,NA,"Bjøråa stream (above waterfalls), 1997-1999 (Sep. - Oct.)","578",NA,"25th-75th percentile range: (Tm) 1.8–4.6 y; (Lm)11.6–16.6 cm.",3,"2012-07-18T16:01:02.000Z",3,"2012-07-18T20:05:56.000Z",NA,NA,NA,238
7857,"Salmo trutta",252,75951,"male",NA,NA,75951,3.2,NA,NA,NA,NA,NA,NA,NA,NA,"FL",75951,15.9,NA,NA,NA,NA,"Bjøråa stream (below waterfalls), 1997-1999 (Sep. - Oct)","578",NA,"25th-75th percentile range: (Tm) 2.4–4.0 y; (Lm) 13.4–18.4 cm.",3,"2012-07-18T15:49:26.000Z",3,"2012-07-18T20:08:30.000Z",NA,NA,NA,238
7861,"Salmo trutta",252,75951,"male",NA,NA,75951,1.8,NA,NA,NA,NA,NA,NA,NA,NA,"FL",75951,14.8,NA,NA,NA,NA,"Gjesa stream (below waterfalls), 1997-1999 (Sep.- Oct.)","578",NA,"25th-75th percentile range: (Tm) 1.4–2.2 y; (Lm) 13.4–16.2 cm.",3,"2012-07-18T18:27:00.000Z",3,"2012-07-18T20:07:54.000Z",NA,NA,NA,238
7865,"Salmo trutta",252,75951,"male",NA,NA,75951,3.6,NA,NA,NA,NA,NA,NA,NA,NA,"FL",75951,16.2,NA,NA,NA,NA,"Osa stream (above waterfalls), 1997-1999 (Sep.-Oct)","578",NA,"25th-75th percentile range: (age) 3.0–4.3 y; (size) 15.2–17.2 cm.",3,"2012-07-18T19:53:48.000Z",NA,"2012-07-18T19:53:48.000Z",NA,NA,NA,238
7863,"Salmo trutta",252,75951,"male",3.3,NA,75951,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FL",75951,18.7,NA,NA,NA,NA,"Osa stream (below waterfalls), 1997-1999 (Sep.-Oct)","578",NA,"25th-75th percentile range: (Tm) 2.8–3.8 y; (Lm) 17.9–19.5 cm.",3,"2012-07-18T19:48:08.000Z",3,"2012-07-18T20:10:51.000Z",NA,NA,NA,238
7867,"Salmo trutta",252,75951,"male",NA,NA,75951,2.6,NA,NA,NA,NA,NA,NA,NA,NA,"FL",75951,17.2,NA,NA,NA,NA,"Ulvåa stream (above waterfalls), 1997-1999 (Sep.-Oct.)","578",NA,"25th-75th percentile range: (Tm) 1.8–3.3 y; (Lm) 15.1–19.3 cm.)",3,"2012-07-18T20:01:08.000Z",3,"2012-07-18T20:12:02.000Z",NA,NA,NA,238
7885,"Salmo trutta",252,91316,"female",2,5,91316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oir River system, Normandy (1984-2005)","250",NA,"Age at first spawning for freshwater residents and anadromous females in the area.",2,"2012-09-05T00:00:00.000Z",NA,"2012-09-05T00:00:00.000Z",NA,NA,NA,238
7957,"Salmo trutta",252,91320,"unsexed",NA,NA,91320,0.8,NA,NA,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Irish region","372",NA,"Age of maturation is average value from 24 stocks examined.",3,"2012-10-15T00:11:06.000Z",NA,"2012-10-15T00:11:06.000Z",NA,NA,NA,238
7958,"Salmo trutta",252,91320,"unsexed",NA,NA,91320,1.12,NA,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Scotland","826B",NA,"Age of maturation is average value from 53 stocks examined.",3,"2012-10-15T00:13:39.000Z",NA,"2012-10-15T00:13:39.000Z",NA,NA,NA,238
7956,"Salmo trutta",252,91320,"unsexed",NA,NA,91320,0.71,NA,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wales region","826A",NA,"Age of maturation is average value for 6 stocks.",3,"2012-10-15T00:04:05.000Z",NA,"2012-10-15T00:04:05.000Z",NA,NA,NA,238
7906,"Salmo trutta",252,91501,"female",NA,NA,NA,2,21,NA,NA,NA,NA,NA,NA,NA,"FL",NA,16.18,NA,0.84,NA,NA,"Cabrillas River / 1996-1998","724",NA,NA,65,"2012-09-19T00:00:00.000Z",NA,"2012-09-19T00:00:00.000Z",NA,NA,NA,238
7914,"Salmo trutta",252,91501,"female",NA,NA,NA,2,25,NA,NA,NA,NA,NA,NA,NA,"FL",NA,14.13,NA,0.7,NA,NA,"Cega river / 1996-1998","724",NA,NA,65,"2012-09-19T00:00:00.000Z",NA,"2012-09-19T00:00:00.000Z",NA,NA,NA,238
7910,"Salmo trutta",252,91501,"female",NA,NA,NA,1,23,NA,NA,NA,NA,NA,NA,NA,"FL",NA,15.6,NA,0.57,NA,NA,"Dulce river / 1996-1998","724",NA,NA,65,"2012-09-19T00:00:00.000Z",NA,"2012-09-19T00:00:00.000Z",NA,NA,NA,238
7916,"Salmo trutta",252,91501,"female",NA,NA,NA,2,26,NA,NA,NA,NA,NA,NA,NA,"FL",NA,13.3,NA,0.97,NA,NA,"Eresma River / 1996-1998","724",NA,NA,65,"2012-09-19T00:00:00.000Z",NA,"2012-09-19T00:00:00.000Z",NA,NA,NA,238
7908,"Salmo trutta",252,91501,"female",NA,NA,NA,2,27,NA,NA,NA,NA,NA,NA,NA,"FL",NA,16.45,NA,1.77,NA,NA,"Gallo River / 1996-1998","724",NA,NA,65,"2012-09-19T00:00:00.000Z",NA,"2012-09-19T00:00:00.000Z",NA,NA,NA,238
7904,"Salmo trutta",252,91501,"female",NA,NA,NA,2,29,NA,NA,NA,NA,NA,NA,NA,"FL",NA,14.47,NA,1.27,NA,NA,"Hoz Seca River/ 1996-1998","724",NA,NA,65,"2012-09-19T00:00:00.000Z",NA,"2012-09-19T00:00:00.000Z",NA,NA,NA,238
7912,"Salmo trutta",252,91501,"female",NA,NA,NA,2,17,NA,NA,NA,NA,NA,NA,NA,"FL",NA,16.73,NA,0.21,NA,NA,"Jarama River / 1996-1998","724",NA,NA,65,"2012-09-19T00:00:00.000Z",NA,"2012-09-19T00:00:00.000Z",NA,NA,NA,238
7905,"Salmo trutta",252,91501,"male",NA,NA,NA,2,23,NA,NA,NA,NA,NA,NA,NA,"FL",NA,13.43,NA,1.08,NA,NA,"Cabrillas River / 1996-1998","724",NA,NA,65,"2012-09-19T00:00:00.000Z",NA,"2012-09-19T00:00:00.000Z",NA,NA,NA,238
7913,"Salmo trutta",252,91501,"male",NA,NA,NA,2,26,NA,NA,NA,NA,NA,NA,NA,"FL",NA,12.32,NA,1.61,NA,NA,"Cega River / 1996-1998","724",NA,NA,65,"2012-09-19T00:00:00.000Z",NA,"2012-09-19T00:00:00.000Z",NA,NA,NA,238
7909,"Salmo trutta",252,91501,"male",NA,NA,NA,1,23,NA,NA,NA,NA,NA,NA,NA,"FL",NA,14.14,NA,1.58,NA,NA,"Dulce River / 1996-1998","724",NA,NA,65,"2012-09-19T00:00:00.000Z",NA,"2012-09-19T00:00:00.000Z",NA,NA,NA,238
7915,"Salmo trutta",252,91501,"male",NA,NA,NA,2,22,NA,NA,NA,NA,NA,NA,NA,"FL",NA,12.46,NA,1.04,NA,NA,"Eresma River / 1996-1998","724",NA,NA,65,"2012-09-19T00:00:00.000Z",NA,"2012-09-19T00:00:00.000Z",NA,NA,NA,238
7907,"Salmo trutta",252,91501,"male",NA,NA,NA,2,21,NA,NA,NA,NA,NA,NA,NA,"FL",NA,13.2,NA,2.4,NA,NA,"Gallo River / 1996-1998","724",NA,NA,65,"2012-09-19T00:00:00.000Z",NA,"2012-09-19T00:00:00.000Z",NA,NA,NA,238
7903,"Salmo trutta",252,91501,"male",NA,NA,NA,1,18,NA,NA,NA,NA,NA,NA,NA,"FL",NA,13.88,NA,2.17,NA,NA,"Hoz Seca River / 1996-1998","724",NA,NA,65,"2012-09-19T00:00:00.000Z",NA,"2012-09-19T00:00:00.000Z",NA,NA,NA,238
7911,"Salmo trutta",252,91501,"male",NA,NA,NA,1,30,NA,NA,NA,NA,NA,NA,NA,"FL",NA,13.86,NA,1.16,NA,NA,"Jaram river / 1996-1998","724",NA,NA,65,"2012-09-19T00:00:00.000Z",NA,"2012-09-19T00:00:00.000Z",NA,NA,NA,238
7924,"Salmo trutta",252,91540,"female",1,2,91540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bay of Biscay drainage (43°03' - 43°16' N , 1°29' - 2° W), 1993-2004 ","724",NA,"Age at which 50% of females mature varied in the studied rivers between 1+ and 2+ years (Ref. 91540).",3,"2012-09-26T00:20:08.000Z",NA,"2012-09-26T00:20:08.000Z",NA,NA,NA,238
7926,"Salmo trutta",252,91548,"female",3,5,91548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kan stream, upper Çoruh River, 2001","792",NA,NA,3,"2012-09-27T15:25:40.000Z",NA,"2012-09-27T15:25:40.000Z",NA,NA,NA,238
7925,"Salmo trutta",252,91548,"male",2,4,91548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kan stream, upper Çoruh River, 2001","792",NA,NA,3,"2012-09-27T15:23:51.000Z",NA,"2012-09-27T15:23:51.000Z",NA,NA,NA,238
1811,"Salmo trutta",2278,682,"unsexed",NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"France","250",NA,NA,21,"1993-07-07T00:00:00.000Z",10,"2013-09-12T00:00:00.000Z",NA,NA,NA,238
1812,"Salmo trutta",2278,6114,"unsexed",3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern region","246",NA,"Lm > 25 cm",67,"1993-10-27T00:00:00.000Z",10,"2013-09-12T00:00:00.000Z",NA,NA,NA,238
6715,"Salmo trutta",2278,27724,"female",2,4,27724,NA,NA,NA,NA,NA,NA,NA,1.28,NA,"SL",27724,NA,NA,NA,NA,NA,"Aspropotamos stream (March 1981- February 1982)","300",13,NA,1817,"2008-03-10T00:00:00.000Z",10,"2013-09-12T00:00:00.000Z",NA,NA,NA,238
6714,"Salmo trutta",2278,27724,"male",1,3,27724,NA,NA,NA,NA,NA,NA,NA,1.05,NA,"SL",27724,NA,NA,NA,NA,NA,"Aspropotamos stream (March 1981- February 1982)","300",13,NA,1817,"2008-03-10T00:00:00.000Z",10,"2013-09-12T00:00:00.000Z",NA,NA,NA,238
3681,"Salmo trutta",2278,41168,"female",3,4,41168,NA,NA,NA,NA,NA,NA,NA,14.7,NA,NA,41168,NA,NA,NA,NA,NA,"not specified.","051",NA,NA,309,"2002-01-31T00:00:00.000Z",10,"2013-09-12T00:00:00.000Z",NA,NA,NA,238
3680,"Salmo trutta",2278,41168,"male",1,3,41168,NA,NA,NA,NA,NA,NA,NA,12.5,NA,NA,41168,NA,NA,NA,NA,NA,"not specified.","051",NA,NA,309,"2002-01-31T00:00:00.000Z",10,"2013-09-12T00:00:00.000Z",NA,NA,NA,238
3799,"Salmo trutta",2278,41851,"unsexed",2,3,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Schleswig-Holstein","276",NA,NA,1,"2002-05-15T00:00:00.000Z",10,"2013-09-12T00:00:00.000Z",NA,NA,NA,238
7886,"Salmo trutta",56831,91275,"female",2,6,91275,NA,NA,NA,NA,NA,NA,NA,257,600,"FL",NA,NA,NA,NA,NA,NA,"Department of Salmonid Research in Rutki of the Inland Fisheries Institute, Olsztyn, 1998-2002","616",NA,"From a laboratory study.",2,"2012-09-05T00:00:00.000Z",NA,"2012-09-05T00:00:00.000Z",NA,NA,NA,238
524,"Salvelinus alpinus alpinus",261,796,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,"Baffin Island","124",NA,NA,3,"1991-10-17T00:00:00.000Z",NA,"1994-09-30T00:00:00.000Z",NA,NA,NA,247
3679,"Salvelinus alpinus alpinus",261,31739,"female",5,10,31739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Iterlaa lakes, Paamiut/Frederikshåb County, 1982","304",NA,"'small charr' mature at 4+ yrs; 'large charr' at 9+ yrs.",3,"2002-01-27T00:00:00.000Z",NA,"2002-01-27T00:00:00.000Z",NA,NA,NA,247
3678,"Salvelinus alpinus alpinus",261,31739,"male",4,5,31739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Iterlaa lakes, Paamiut/Frederikshåb County, 1982","304",NA,"'small charr' mature at 3+ yrs; 'large charr' at 4+ yrs.",3,"2002-01-27T00:00:00.000Z",NA,"2002-01-27T00:00:00.000Z",NA,NA,NA,247
3504,"Salvelinus alpinus alpinus",261,40546,"unsexed",NA,NA,28967,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,28967,35,NA,NA,NA,NA,"Cumberland Sound, Baffin Island","124",NA,NA,2,"2001-11-08T00:00:00.000Z",NA,"2001-11-08T00:00:00.000Z",NA,NA,NA,247
3503,"Salvelinus alpinus alpinus",261,40546,"unsexed",NA,NA,40568,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,40568,38.1,NA,NA,NA,NA,"Frasier River, northern Labrador","124",NA,NA,2,"2001-11-08T00:00:00.000Z",NA,"2001-11-08T00:00:00.000Z",NA,NA,NA,247
6241,"Salvelinus alpinus alpinus",261,59043,"unsexed",4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not specified ",NA,NA,NA,1790,"2008-01-28T21:17:34.000Z",NA,"2008-01-28T21:17:34.000Z",NA,NA,NA,247
6239,"Salvelinus alpinus alpinus",261,59043,"unsexed",4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not specified (anadromous individuals)",NA,NA,NA,1790,"2008-01-28T21:06:47.000Z",NA,"2008-01-28T21:06:47.000Z",NA,NA,NA,247
6240,"Salvelinus alpinus alpinus",261,559043,"unsexed",3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not specified (lacustrine individuals)",NA,NA,NA,1790,"2008-01-28T21:07:16.000Z",NA,"2008-01-28T21:07:16.000Z",NA,NA,NA,247
